"comparison_universe","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"All midbrain DTU genes","GO:0009166","nucleotide catabolic process","7/431","37/2195",0.189189189189189,0.963504107355616,-0.110643725002627,0.61052571255257,0.985738947057374,0.962242820880546,"Pde9a/Dut/Ppargc1a/Acot7/Ins2/Pde1a/Gck",7
"All midbrain DTU genes","GO:0016053","organic acid biosynthetic process","7/431","37/2195",0.189189189189189,0.963504107355616,-0.110643725002627,0.61052571255257,0.985738947057374,0.962242820880546,"Gstm4/Cbs/Acot7/Cd74/Hacd1/Nr1h3/Sirt1",7
"All midbrain DTU genes","GO:0046394","carboxylic acid biosynthetic process","7/431","37/2195",0.189189189189189,0.963504107355616,-0.110643725002627,0.61052571255257,0.985738947057374,0.962242820880546,"Gstm4/Cbs/Acot7/Cd74/Hacd1/Nr1h3/Sirt1",7
"All midbrain DTU genes","GO:0072175","epithelial tube formation","7/431","37/2195",0.189189189189189,0.963504107355616,-0.110643725002627,0.61052571255257,0.985738947057374,0.962242820880546,"Kdm2b/Rab23/Wnt5a/Fgfr2/Traf6/Ift122/Cobl",7
"All midbrain DTU genes","GO:0002833","positive regulation of response to biotic stimulus","10/431","53/2195",0.188679245283019,0.960907061244145,-0.142375144210817,0.612496908057637,0.985738947057374,0.962242820880546,"Trem2/Ecsit/Ly96/Wnt5a/Cav1/Cd74/Trim32/Traf6/Nr1h3/Otud4",10
"All midbrain DTU genes","GO:0030001","metal ion transport","22/431","116/2195",0.189655172413793,0.965877270181614,-0.186617846572153,0.612780887660374,0.985738947057374,0.962242820880546,"Crbn/Flna/Scn3b/Slc10a7/Dpp6/Magt1/Trem2/Cacnb3/Cav1/Kcnj6/Maged2/Camk2a/Dnm2/Lck/Snca/Cacnb4/Plch1/Ano6/Adra1a/Dmpk/Gck/Jak3",22
"All midbrain DTU genes","GO:0000002","mitochondrial genome maintenance","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Mgme1/Ppargc1a",2
"All midbrain DTU genes","GO:0000132","establishment of mitotic spindle orientation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Nde1/Spry1",2
"All midbrain DTU genes","GO:0000266","mitochondrial fission","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ppargc1a/Fis1",2
"All midbrain DTU genes","GO:0001782","B cell homeostasis","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ikbkg/Cd74",2
"All midbrain DTU genes","GO:0001825","blastocyst formation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Hopx/Furin",2
"All midbrain DTU genes","GO:0002708","positive regulation of lymphocyte mediated immunity","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Trem2/Traf6",2
"All midbrain DTU genes","GO:0006635","fatty acid beta-oxidation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Gcdh/Hadhb",2
"All midbrain DTU genes","GO:0006809","nitric oxide biosynthetic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cav1/Dnm2",2
"All midbrain DTU genes","GO:0009126","purine nucleoside monophosphate metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Impdh1/Ak2",2
"All midbrain DTU genes","GO:0009303","rRNA transcription","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Npm1/Polr1d",2
"All midbrain DTU genes","GO:0021680","cerebellar Purkinje cell layer development","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ldb1/Faim2",2
"All midbrain DTU genes","GO:0021772","olfactory bulb development","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dlx5/Wnt5a",2
"All midbrain DTU genes","GO:0021879","forebrain neuron differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Fgfr2/Nkx2-1",2
"All midbrain DTU genes","GO:0021952","central nervous system projection neuron axonogenesis","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Nfib/Nin",2
"All midbrain DTU genes","GO:0021988","olfactory lobe development","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dlx5/Wnt5a",2
"All midbrain DTU genes","GO:0030858","positive regulation of epithelial cell differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Bad/Rfx3",2
"All midbrain DTU genes","GO:0031646","positive regulation of nervous system process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dag1/Hnrnpk",2
"All midbrain DTU genes","GO:0033077","T cell differentiation in thymus","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cd74/Stk11",2
"All midbrain DTU genes","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Foxp1/Sirt1",2
"All midbrain DTU genes","GO:0033627","cell adhesion mediated by integrin","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cib1/Acer2",2
"All midbrain DTU genes","GO:0034198","cellular response to amino acid starvation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Depdc5/Cdkn1a",2
"All midbrain DTU genes","GO:0042130","negative regulation of T cell proliferation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Slc4a2/Cd37",2
"All midbrain DTU genes","GO:0042246","tissue regeneration","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cdkn1a/Hopx",2
"All midbrain DTU genes","GO:0042278","purine nucleoside metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Pemt/Adal",2
"All midbrain DTU genes","GO:0044380","protein localization to cytoskeleton","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Bicd1/Cep250",2
"All midbrain DTU genes","GO:0045066","regulatory T cell differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Lck/Ambra1",2
"All midbrain DTU genes","GO:0045589","regulation of regulatory T cell differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Lck/Ambra1",2
"All midbrain DTU genes","GO:0045687","positive regulation of glial cell differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dag1/Ntf3",2
"All midbrain DTU genes","GO:0045776","negative regulation of blood pressure","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Smtn/Adra1a",2
"All midbrain DTU genes","GO:0046209","nitric oxide metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cav1/Dnm2",2
"All midbrain DTU genes","GO:0046326","positive regulation of glucose import","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ins2/Osbpl8",2
"All midbrain DTU genes","GO:0046638","positive regulation of alpha-beta T cell differentiation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cbfb/Brd4",2
"All midbrain DTU genes","GO:0060042","retina morphogenesis in camera-type eye","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Rbp4/Hipk1",2
"All midbrain DTU genes","GO:0060325","face morphogenesis","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dlx5/Schip1",2
"All midbrain DTU genes","GO:0060711","labyrinthine layer development","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Dnajb6/Fgfr2",2
"All midbrain DTU genes","GO:0070509","calcium ion import","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cav1/Gck",2
"All midbrain DTU genes","GO:0070613","regulation of protein processing","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Furin/Fmr1",2
"All midbrain DTU genes","GO:0070841","inclusion body assembly","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Apoe/Dnajb6",2
"All midbrain DTU genes","GO:0071470","cellular response to osmotic stress","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Relb/Bad",2
"All midbrain DTU genes","GO:0072527","pyrimidine-containing compound metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Tyms/Dut",2
"All midbrain DTU genes","GO:0072698","protein localization to microtubule cytoskeleton","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Bicd1/Cep250",2
"All midbrain DTU genes","GO:0090278","negative regulation of peptide hormone secretion","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Kcnj6/Sirt1",2
"All midbrain DTU genes","GO:1901019","regulation of calcium ion transmembrane transporter activity","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cacnb3/Cacnb4",2
"All midbrain DTU genes","GO:1902751","positive regulation of cell cycle G2/M phase transition","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Brd4/Npm1",2
"All midbrain DTU genes","GO:1903317","regulation of protein maturation","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Furin/Fmr1",2
"All midbrain DTU genes","GO:1903409","reactive oxygen species biosynthetic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ins2/Sirt1",2
"All midbrain DTU genes","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ins2/Sirt1",2
"All midbrain DTU genes","GO:1904861","excitatory synapse assembly","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Nlgn1/Sipa1l1",2
"All midbrain DTU genes","GO:1904888","cranial skeletal system development","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Rab23/Fgfr2",2
"All midbrain DTU genes","GO:1990089","response to nerve growth factor","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ntf3/Cib1",2
"All midbrain DTU genes","GO:1990090","cellular response to nerve growth factor stimulus","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Ntf3/Cib1",2
"All midbrain DTU genes","GO:2000463","positive regulation of excitatory postsynaptic potential","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cacnb3/Nlgn1",2
"All midbrain DTU genes","GO:2000628","regulation of miRNA metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Zswim8/Nfib",2
"All midbrain DTU genes","GO:2001057","reactive nitrogen species metabolic process","2/431","10/2195",0.2,1.01856148491879,0.0290733216089321,0.613622553640497,0.985738947057374,0.962242820880546,"Cav1/Dnm2",2
"All midbrain DTU genes","GO:0008306","associative learning","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Kit/Ndrg4/Synpo/Creb1",4
"All midbrain DTU genes","GO:0031047","regulatory ncRNA-mediated gene silencing","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Fxr1/Zswim8/Ddx6/Fmr1",4
"All midbrain DTU genes","GO:0036503","ERAD pathway","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Cav1/Ube2j2/Calr3/Svip",4
"All midbrain DTU genes","GO:0043414","macromolecule methylation","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"N6amt1/Dnmt1/Tyw3/Mettl5",4
"All midbrain DTU genes","GO:0050657","nucleic acid transport","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Fxr1/Khdrbs1/Hnrnpa1/Fmr1",4
"All midbrain DTU genes","GO:0050658","RNA transport","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Fxr1/Khdrbs1/Hnrnpa1/Fmr1",4
"All midbrain DTU genes","GO:0051983","regulation of chromosome segregation","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Anapc5/Smarcd2/Cdca2/Sirt1",4
"All midbrain DTU genes","GO:0070828","heterochromatin organization","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Dnmt1/Rrp8/Mecom/Sirt1",4
"All midbrain DTU genes","GO:0071383","cellular response to steroid hormone stimulus","4/431","21/2195",0.19047619047619,0.970058557065518,-0.0681334310761516,0.614665387853723,0.985738947057374,0.962242820880546,"Sstr2/Foxp1/Esrrg/Sirt1",4
"All midbrain DTU genes","GO:0003013","circulatory system process","17/431","90/2195",0.188888888888889,0.961974735756638,-0.182043468526101,0.615724925085653,0.985738947057374,0.962242820880546,"Apoe/Eng/Flna/Scn3b/Cav1/Cbs/Hopx/Ins2/Nkx2-1/Smtn/Plekha7/Tjp2/Sirt1/Corin/Adra1a/Dmpk/Nos1ap",17
"All midbrain DTU genes","GO:0006935","chemotaxis","13/431","69/2195",0.188405797101449,0.959514442314806,-0.168869297846692,0.616304563099061,0.985738947057374,0.962242820880546,"Eng/Ntf3/Kit/Trem2/Cmtm7/Wnt5a/Nrg3/Ccl25/Cd74/Ano6/Creb1/Hsd3b7/Nedd9",13
"All midbrain DTU genes","GO:0042330","taxis","13/431","69/2195",0.188405797101449,0.959514442314806,-0.168869297846692,0.616304563099061,0.985738947057374,0.962242820880546,"Eng/Ntf3/Kit/Trem2/Cmtm7/Wnt5a/Nrg3/Ccl25/Cd74/Ano6/Creb1/Hsd3b7/Nedd9",13
"All midbrain DTU genes","GO:0044089","positive regulation of cellular component biogenesis","21/431","111/2195",0.189189189189189,0.963504107355616,-0.195013321257455,0.616804831859579,0.985738947057374,0.962242820880546,"Apoe/Crbn/Dag1/Flna/Kit/Nlgn1/Tek/Abca3/Cav1/Adgrb2/Mpp7/Dnm2/Hopx/Palm/Snca/Sorbs3/Ambra1/Synpo/Creb1/Cobl/Fmr1",21
"All midbrain DTU genes","GO:0003006","developmental process involved in reproduction","25/431","132/2195",0.189393939393939,0.964546860718554,-0.207634590058212,0.618757296805407,0.985738947057374,0.962242820880546,"Dach1/Dnajb6/Flna/Fxr1/Hnrnpk/Kdm2b/Schip1/Spink2/Cib1/Kit/Slc4a2/Wnt5a/Adgrg1/Fancg/Fgfr2/Nkx2-1/Tspan8/Cabyr/Calr3/Spaca1/Sulf1/Stk11/Rbp4/Sirt1/Zfp57",25
"All midbrain DTU genes","GO:0007411","axon guidance","9/431","48/2195",0.1875,0.954901392111369,-0.15612605604443,0.620548206939539,0.985738947057374,0.962242820880546,"Dag1/Dlx5/Ntf3/Foxp1/Nfib/Wnt5a/Arhgef25/Nkx2-1/B3gnt2",9
"All midbrain DTU genes","GO:0097485","neuron projection guidance","9/431","48/2195",0.1875,0.954901392111369,-0.15612605604443,0.620548206939539,0.985738947057374,0.962242820880546,"Dag1/Dlx5/Ntf3/Foxp1/Nfib/Wnt5a/Arhgef25/Nkx2-1/B3gnt2",9
"All midbrain DTU genes","GO:1905475","regulation of protein localization to membrane","9/431","48/2195",0.1875,0.954901392111369,-0.15612605604443,0.620548206939539,0.985738947057374,0.962242820880546,"Dag1/Cib1/Dpp6/Trem2/Cacnb3/Camk2a/Fis1/Ins2/Shisa7",9
"All midbrain DTU genes","GO:0001843","neural tube closure","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Kdm2b/Rab23/Wnt5a/Traf6/Ift122/Cobl",6
"All midbrain DTU genes","GO:0007272","ensheathment of neurons","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Dag1/Hnrnpk/Ntf3/Ilk/Tspan2/Mpdz",6
"All midbrain DTU genes","GO:0008366","axon ensheathment","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Dag1/Hnrnpk/Ntf3/Ilk/Tspan2/Mpdz",6
"All midbrain DTU genes","GO:0009261","ribonucleotide catabolic process","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Pde9a/Ppargc1a/Acot7/Ins2/Pde1a/Gck",6
"All midbrain DTU genes","GO:0010821","regulation of mitochondrion organization","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Trem2/Ppargc1a/Fis1/Ambra1/Bad/Siva1",6
"All midbrain DTU genes","GO:0014020","primary neural tube formation","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Kdm2b/Rab23/Wnt5a/Traf6/Ift122/Cobl",6
"All midbrain DTU genes","GO:0042552","myelination","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Dag1/Hnrnpk/Ntf3/Ilk/Tspan2/Mpdz",6
"All midbrain DTU genes","GO:0048259","regulation of receptor-mediated endocytosis","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Hnrnpk/Ntf3/Bicd1/Dnm2/Kif3a/Fmr1",6
"All midbrain DTU genes","GO:0060606","tube closure","6/431","32/2195",0.1875,0.954901392111369,-0.127004035866148,0.621734876651733,0.985738947057374,0.962242820880546,"Kdm2b/Rab23/Wnt5a/Traf6/Ift122/Cobl",6
"All midbrain DTU genes","GO:0140546","defense response to symbiont","24/431","127/2195",0.188976377952756,0.962420300710671,-0.215619259467968,0.622461729301234,0.985738947057374,0.962242820880546,"Apoe/Capg/Cnpy3/Tmem33/Trafd1/Trem2/Ecsit/Ly96/Wnt5a/Cav1/Camk2a/Ccl25/Cd37/Cd74/Ins2/Lck/Map4k2/Snca/Trim32/Relb/Traf6/Nr1h3/Otud4/Jak3",24
"All midbrain DTU genes","GO:0031347","regulation of defense response","19/431","101/2195",0.188118811881188,0.958052881854311,-0.213295716468419,0.625578066438493,0.985738947057374,0.962242820880546,"Apoe/Fxr1/Trafd1/Trem2/Ecsit/Foxp1/Ly96/Wnt5a/Cav1/Brd4/Cd37/Cd74/Fcgr2b/Ins2/Snca/Trim32/Traf6/Nr1h3/Otud4",19
"All midbrain DTU genes","GO:0034220","monoatomic ion transmembrane transport","19/431","101/2195",0.188118811881188,0.958052881854311,-0.213295716468419,0.625578066438493,0.985738947057374,0.962242820880546,"Crbn/Flna/Gria4/Scn3b/Dpp6/Trem2/Cacnb3/Nnt/Cav1/Kcnj6/Lck/Snca/Cacnb4/Plch1/Clcc1/Grik2/Ano1/Ano6/Adra1a",19
"All midbrain DTU genes","GO:0018193","peptidyl-amino acid modification","32/431","169/2195",0.189349112426035,0.964318565603591,-0.238601732522956,0.626974460822273,0.985738947057374,0.962242820880546,"Ntf3/Ppil3/Zdhhc24/Fkbp2/Kit/Trem2/Tek/Wnt5a/Cav1/Rps6ka1/Ttll3/Arl2bp/Camk2a/Cd74/Fgfr2/Ilk/Ins2/Kif3a/Lck/Ppil2/Snca/Vkorc1l1/Csnk1g2/Stk11/Hipk1/Sirt1/Zgpat/Adra1a/Hipk3/Dmpk/Nedd9/Jak3",32
"All midbrain DTU genes","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","65/431","340/2195",0.191176470588235,0.973624948819435,-0.26143785334811,0.627944380586871,0.985738947057374,0.962242820880546,"Apoe/Cbfb/Dlx5/Eng/Exosc10/Foxa2/Fxr1/Gmeb1/Hltf/Hnrnpd/Hnrnpk/Maml2/Meis1/Ntf3/Ssbp2/Taf9/Zfp212/Btrc/Ldb1/Max/Tnfaip1/Trem2/Zswim8/Foxp1/Nfib/Wnt5a/Rps6ka1/Brd4/Dbf4/Ikbkg/Ppargc1a/Cd74/Esrrg/Fgfr2/Ilk/Ins2/Med22/Mllt3/Nfatc2/Nkx2-1/Npm1/Nrf1/Zfp281/Pou2f2/Relb/Smarcd2/Eya3/Traf6/E2f2/Nr1h3/Tfdp2/Mecom/Mga/Sirt1/Cdk12/Rfx3/Creb1/Etv6/Ebf3/Otud4/Tead3/Gck/Mlxip/Nfic/Jak3",65
"All midbrain DTU genes","GO:0060326","cell chemotaxis","8/431","43/2195",0.186046511627907,0.947499055738413,-0.171825598425454,0.629793496527575,0.985738947057374,0.962242820880546,"Eng/Kit/Wnt5a/Ccl25/Cd74/Ano6/Hsd3b7/Nedd9",8
"All midbrain DTU genes","GO:0060996","dendritic spine development","8/431","43/2195",0.186046511627907,0.947499055738413,-0.171825598425454,0.629793496527575,0.985738947057374,0.962242820880546,"Apoe/Hnrnpk/Itsn1/Nlgn1/Camk2a/Palm/Sipa1l1/Fmr1",8
"All midbrain DTU genes","GO:0001558","regulation of cell growth","18/431","96/2195",0.1875,0.954901392111369,-0.223305895863587,0.630385606257344,0.985738947057374,0.962242820880546,"Apoe/Cdkn2c/Hnrnpk/Kdm2b/N6amt1/Trip10/Cib1/Foxp1/Wnt5a/Tmem196/Cdkn1a/Dnm2/Ilk/Npm1/Trim32/Stk11/Sirt1/Hsd3b7",18
"All midbrain DTU genes","GO:0071363","cellular response to growth factor stimulus","22/431","117/2195",0.188034188034188,0.957621908898011,-0.23281942152103,0.630443369698531,0.985738947057374,0.962242820880546,"Dlx5/Eng/Ntf3/Cib1/Dnmt1/Fgfrl1/Ecsit/Tek/Vstm2a/Wnt5a/Cav1/Ppargc1a/Spry1/Dnm2/Fgfr2/Ilk/Nkx2-1/Sulf1/Stk11/Sirt1/Creb1/Furin",22
"All midbrain DTU genes","GO:0035239","tube morphogenesis","30/431","159/2195",0.188679245283019,0.960907061244145,-0.252938914690396,0.633311460194033,0.985738947057374,0.962242820880546,"Apoe/Dag1/Egfl7/Eng/Flna/Foxa2/Kdm2b/Meis1/Rab23/Btrc/Cib1/Krit1/Foxp1/Nfib/Tek/Wnt5a/Cav1/Adgrb2/Spry1/Adgrg1/Fgfr2/Ilk/Kif3a/Sulf1/Traf6/E2f2/Mecom/Ift122/Sirt1/Cobl",30
"All midbrain DTU genes","GO:2000026","regulation of multicellular organismal development","50/431","263/2195",0.190114068441065,0.96821433927642,-0.271527119850479,0.63419902834535,0.985738947057374,0.962242820880546,"Apoe/Cbfb/Dag1/Eng/Foxa2/Fxr1/Hltf/Hnrnpk/Meis1/Ntf3/Parp6/Trip10/Cib1/Kit/Krit1/Ldb1/Slc4a2/Trem2/Foxp1/Nlgn1/Tek/Wnt5a/Cav1/Adgrb2/Brd4/Spry1/Cd74/Fgfr2/Gpr68/Hopx/Ilk/Lck/Trim32/Smarcd2/Sulf1/Ambra1/Traf6/Ano6/E2f2/Stk11/Tjp2/Rbp4/Sirt1/Bad/Rfx3/Creb1/Nin/Nedd9/Fmr1/Jak3",50
"All midbrain DTU genes","GO:0000165","MAPK cascade","25/431","133/2195",0.18796992481203,0.957294628683077,-0.251114417856217,0.63531529522203,0.985738947057374,0.962242820880546,"Apoe/Dag1/Ntf3/Cib1/Kit/Trem2/Tek/Wnt5a/Cav1/Spry1/Ccl25/Cd74/Fcgr2b/Fgfr2/Ilk/Ins2/Map4k2/Ndrg4/Sorbs3/Grik2/Traf6/Mecom/Adra1a/Hipk3/Fgd4",25
"All midbrain DTU genes","GO:0001708","cell fate specification","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Foxa2/Nfib/Mga",3
"All midbrain DTU genes","GO:0002706","regulation of lymphocyte mediated immunity","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Trem2/Fcgr2b/Traf6",3
"All midbrain DTU genes","GO:0009308","amine metabolic process","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Ins2/Snca/Azin1",3
"All midbrain DTU genes","GO:0010827","regulation of glucose transmembrane transport","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Ins2/Osbpl8/Rtn2",3
"All midbrain DTU genes","GO:0021885","forebrain cell migration","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Nrg3/Adgrg1/Nkx2-1",3
"All midbrain DTU genes","GO:0042987","amyloid precursor protein catabolic process","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Apoe/Flot2/Rtn2",3
"All midbrain DTU genes","GO:0046626","regulation of insulin receptor signaling pathway","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Ins2/Osbpl8/Sirt1",3
"All midbrain DTU genes","GO:0048663","neuron fate commitment","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Foxa2/Nfib/Nkx2-1",3
"All midbrain DTU genes","GO:0086003","cardiac muscle cell contraction","3/431","16/2195",0.1875,0.954901392111369,-0.0894750951119244,0.635356025124939,0.985738947057374,0.962242820880546,"Flna/Scn3b/Cav1",3
"All midbrain DTU genes","GO:0006814","sodium ion transport","5/431","27/2195",0.185185185185185,0.94311248603592,-0.146986298906844,0.635599730033169,0.985738947057374,0.962242820880546,"Scn3b/Slc10a7/Maged2/Ano6/Dmpk",5
