"gene_id","gene_name","isoform_id","region","stage","stage_index","target_mean_if","other_mean_if","target_difference","target_vs_other_1","target_vs_other_2","other_region_difference","max_pair_q","max_pair_q_by","state","gene_simes_p","gene_q","gene_bonferroni_p","gene_q_by"
"Tfdp2","Tfdp2","NM_001184706","Midbrain","15.5",6,0.7459,0.56235,0.18355,0.18355,0.18355,0,0.0230592398217429,0.304154005668079,1,5.65563152120936e-05,0.000453341952234242,0.000113112630424187,0.00844677364435638
"Wdr61","Wdr61","NM_023191","Midbrain","15.5",6,0.4825,0.31685,0.16565,0.16565,0.16565,0,0.0230592398217429,0.304154005668079,1,0.00657815615510814,0.0282441094952439,0.0174031443247034,0.681484247231169
"Slc38a10","Slc38a10","NM_001164799","Midbrain","15.5",6,0.44815,0.181825,0.266325,0.26105,0.2716,0.01055,0.0230756486764367,0.304370440334708,1,0.000829921958854568,0.00480221593638098,0.000829921958854568,0.0492233631275212
"Dync1i1","Dync1i1","NM_010063","Midbrain","11.5",2,0,0.4068,-0.4068,-0.4068,-0.4068,5.55111512312578e-17,0.0231621185122146,0.305510987339927,-1,0.011024072943718,0.0436103559752786,0.0431873105790412,1
"Lrba","Lrba","NM_030695","Midbrain","15.5",6,0.8309,0.55025,0.28065,0.28065,0.28065,0,0.0232131872200626,0.306184589426394,1,0.0132636186784284,0.0508864901015647,0.0265272373568567,0.971119030236594
"Arhgap1","Arhgap1","NM_001145902","Midbrain","0",8,0.22045,0.09905,0.1214,0.1214,0.1214,0,0.0233561816315324,0.308070702037777,1,0.0222795245410639,0.0783205712937401,0.0445590490821274,1
"Arhgef3","Arhgef3","NM_001289686","Midbrain","14.5",5,0.0116,0.161775,-0.150175,-0.1502,-0.15015,5.00000000000222e-05,0.0233899194688519,0.308515707963498,-1,0.00516549366484812,0.0232070054469507,0.0179420418284901,0.699044831492239
"Plekhg2","Plekhg2","NM_138752","Midbrain","0",8,0.17645,0.662525,-0.486075,-0.4861,-0.48605,5.00000000001055e-05,0.0233911189219909,0.308531528887329,-1,0.0133994757451176,0.0513646570229508,0.0267707495209498,0.978295966396048
"Kifc3","Kifc3","NM_001145831","Midbrain","15.5",6,0.264,0.14165,0.12235,0.12235,0.12235,-2.77555756156289e-17,0.0233911189219909,0.308531528887329,1,0.00446817650734842,0.0202885355894184,0.0159235069087109,0.632270551459624
"Sntg1","Sntg1","NM_001290393","Midbrain","11.5",2,0.78825,0,0.78825,0.78825,0.78825,0,0.0234494344818404,0.309300717778988,1,0.0134435680947261,0.0514475009778941,0.0268871361894522,0.981678855948575
"Prkcsh","Prkcsh","NM_001293650","Midbrain","15.5",6,0.35585,0.4927,-0.13685,-0.13685,-0.13685,0,0.0234678731313151,0.309543925670497,-1,0.013459763618256,0.0514664478535989,0.0269195272365121,0.981991699703984
"Slc25a14","Slc25a14","NM_001290705","Midbrain","0",8,0.14245,0.292225,-0.149775,-0.1498,-0.14975,4.99999999998835e-05,0.0236250387688267,0.311616958371144,-1,5.83463358202184e-05,0.000462827000085164,0.000116692671640437,0.00866701267660541
"St3gal3","St3gal3","NM_001285521","Midbrain","15.5",6,0.25875,0.487225,-0.228475,-0.22845,-0.2285,-5.00000000001055e-05,0.0237059226766824,0.312683826349386,-1,0.0136218621756043,0.0519560526481172,0.0271894263865421,0.990960337253756
"Hdac7","Hdac7","NM_001204281","Midbrain","15.5",6,0.22175,0.43975,-0.218,-0.218,-0.218,0,0.0238031919242729,0.313966818829262,-1,0.0107200237221479,0.0427028273074595,0.0340842190391705,1
"Acin1","Acin1","NM_019567","Midbrain","11.5",2,0.34185,0.17705,0.1648,0.1648,0.1648,-5.55111512312578e-17,0.0240926731231115,0.317785108888821,1,0.027774454347674,0.0936799392404599,0.055548908695348,1
"Bcs1l","Bcs1l","NM_001305652","Midbrain","0",8,0.4389,0.2305,0.2084,0.20835,0.20845,9.99999999999057e-05,0.0241996345217717,0.319195941947754,1,0.00125442861760762,0.00691749371420489,0.00501278597888778,0.235344188674053
"Bcs1l","Bcs1l","NM_025784","Midbrain","0",8,0.5611,0.7695,-0.2084,-0.20835,-0.20845,-9.99999999997669e-05,0.0242157820757813,0.319408930028529,-1,0.00125442861760762,0.00691749371420489,0.00501278597888778,0.235344188674053
"Wdr59","Wdr59","NM_001170742","Midbrain","11.5",2,0.8149,0.9888,-0.1739,-0.1739,-0.1739,0,0.0242805050440701,0.320262633368966,-1,0.0140189510228884,0.0531044373881692,0.0280379020457767,1
"Ttyh1","Ttyh1","NM_001001454","Midbrain","15.5",6,0.28235,0.04665,0.2357,0.2357,0.2357,0,0.0243110874576428,0.320666018895247,1,0.000515393474826675,0.00317063969661518,0.00103078694965335,0.0594267119475559
"Tpbg","Tpbg","NM_011627","Midbrain","15.5",6,0.05795,0.208,-0.15005,-0.15005,-0.15005,0,0.0243110874576428,0.320666018895247,-1,0.00469432680637236,0.0212732017750161,0.0187249214845978,0.723393193020677
"Tpbg","Tpbg","NM_001164792","Midbrain","15.5",6,0.94205,0.792,0.15005,0.15005,0.15005,0,0.0243509691816672,0.321192063387985,1,0.00469432680637236,0.0212732017750161,0.0187249214845978,0.723393193020677
"Spock1","Spock1","NM_009262","Midbrain","10.5",1,0.4526,0.738075,-0.285475,-0.28545,-0.2855,-4.99999999999945e-05,0.0244125325356539,0.322004091055079,-1,5.82948091984346e-14,3.70576863473938e-12,1.16589618396869e-13,6.76893531654163e-11
"Hnrnpf","Hnrnpf","NM_133834","Midbrain","15.5",6,0.5236,0.63905,-0.11545,-0.1156,-0.1153,0.000299999999999967,0.0244125325356539,0.322004091055079,-1,0.0111593523020411,0.043993415578331,0.0223187046040821,0.839588094114204
"Trip4","Trip4","NM_001170907","Midbrain","13.5",4,0.47905,0.31745,0.1616,0.1616,0.1616,0,0.0244503123069897,0.322502410551899,1,0.000479321826572066,0.00298483809553789,0.001897505941569,0.101055746761877
"Trip4","Trip4","NM_019797","Midbrain","13.5",4,0.52095,0.68255,-0.1616,-0.1616,-0.1616,0,0.0246482837389948,0.325113676340264,-1,0.000479321826572066,0.00298483809553789,0.001897505941569,0.101055746761877
"Ganab","Ganab","NM_001293621","Midbrain","15.5",6,0.62025,0.9342,-0.31395,-0.31395,-0.31395,0,0.0246982586175776,0.325772850693851,-1,0.00481752350253578,0.0217883449319232,0.0190964086363278,0.734303749734194
"Plp1","Plp1","NM_011123","Midbrain","14.5",5,0.06265,0.3225,-0.25985,-0.25985,-0.25985,0,0.0247358852292138,0.326269149996749,-1,0.000283334764554349,0.00187402199041222,0.00112661225093945,0.063845503291668
"Plp1","Plp1","NM_001290561","Midbrain","14.5",5,0.93735,0.6775,0.25985,0.25985,0.25985,-1.11022302462516e-16,0.0248366685564111,0.327598493587803,1,0.000283334764554349,0.00187402199041222,0.00112661225093945,0.063845503291668
"Sgms1","Sgms1","NM_001168526","Midbrain","15.5",6,0.38375,0.143825,0.239925,0.2399,0.23995,4.99999999999945e-05,0.0248467336549094,0.327731253386016,1,0.0144262712181077,0.0543896568083021,0.0287494257349838,1
"Ganab","Ganab","NM_008060","Midbrain","15.5",6,0.37975,0.0658,0.31395,0.31395,0.31395,0,0.0248817584820468,0.328193234854358,1,0.00481752350253578,0.0217883449319232,0.0190964086363278,0.734303749734194
"Slc38a10","Slc38a10","NM_001164800","Midbrain","15.5",6,0.23235,0.012925,0.219425,0.22485,0.214,-0.01085,0.0248819109018561,0.328195245289043,1,0.000829921958854568,0.00480221593638098,0.000829921958854568,0.0492233631275212
"Ppap2c","Ppap2c","NM_015817","Midbrain","15.5",6,0.64325,0.23985,0.4034,0.4034,0.4034,0,0.0249580733144503,0.329199836205784,1,1.14031460743967e-07,1.61585757221405e-06,2.27575361220042e-07,2.93152832197913e-05
"Wdr73","Wdr73","NR_027976","Midbrain","15.5",6,0.29285,0.44215,-0.1493,-0.1493,-0.1493,-5.55111512312578e-17,0.0251301682167732,0.331469787613601,-1,0.00503972819504381,0.022725946747503,0.01949861737807,0.746982414534153
"Arhgef3","Arhgef3","NM_001289688","Midbrain","14.5",5,0.00985,0.212775,-0.202925,-0.20295,-0.2029,4.99999999999945e-05,0.0253778745859962,0.334737062901558,-1,0.00516549366484812,0.0232070054469507,0.0179420418284901,0.699044831492239
"Osbpl6","Osbpl6","NM_145525","Midbrain","10.5",1,0,0.181025,-0.181025,-0.181,-0.18105,-5.00000000000222e-05,0.0255263402256546,0.336695341637338,-1,0.00448730479759112,0.0203551972830273,0.00896572208150356,0.384574706055942
"Amz2","Amz2","NM_001252193","Midbrain","15.5",6,0.6801,0.4297,0.2504,0.2504,0.2504,0,0.0258250995038959,0.340636010623395,1,0.00503090600121025,0.022708537246094,0.0200790819183442,0.767095247482631
"Sh3gl3","Sh3gl3","NM_017400","Midbrain","15.5",6,0.9611,0.727475,0.233625,0.2336,0.23365,4.99999999998835e-05,0.0258459103116626,0.340910507553579,1,5.78880724517025e-05,0.000460789056715552,0.000115776144903405,0.00861446184123562
"Amz2","Amz2","NM_025275","Midbrain","15.5",6,0.3199,0.5703,-0.2504,-0.2504,-0.2504,0,0.0258558203314098,0.341041221845363,-1,0.00503090600121025,0.022708537246094,0.0200790819183442,0.767095247482631
"Ss18","Ss18","NM_001161369","Midbrain","15.5",6,0.7611,0.60055,0.16055,0.16055,0.16055,0,0.0258833099320333,0.341403812815772,1,0.00184817983276021,0.00956913924722113,0.00368389042801993,0.178820552339516
"Wdr73","Wdr73","NM_028026","Midbrain","15.5",6,0.70715,0.55785,0.1493,0.1493,0.1493,0,0.0258833099320333,0.341403812815772,1,0.00503972819504381,0.022725946747503,0.01949861737807,0.746982414534153
"Cntn1","Cntn1","NM_001159648","Midbrain","15.5",6,1,0.60075,0.39925,0.39925,0.39925,-1.11022302462516e-16,0.0258884073210529,0.341471047958853,1,1.02142561772399e-07,1.45640655835598e-06,2.04285123544798e-07,2.64806385565138e-05
"Tcf7l2","Tcf7l2","NM_001142924","Midbrain","14.5",5,0.5649,0.107975,0.456925,0.45695,0.4569,-5.00000000000084e-05,0.026014577529886,0.343135247416823,1,7.65713832265965e-05,0.000591007118091285,0.000153142766453193,0.0110361931143073
"Dhx30","Dhx30","NM_001252683","Midbrain","16.5",7,0.0755,0.18885,-0.11335,-0.11335,-0.11335,-2.77555756156289e-17,0.0260384000695023,0.343449469433919,-1,0.000515144087914005,0.00317063969661518,0.00103028817582801,0.0594267119475559
"Fxyd1","Fxyd1","NM_019503","Midbrain","0",8,0.93625,0.3979,0.53835,0.53835,0.53835,-1.66533453693773e-16,0.0260466247279296,0.343557953617493,1,0.0203235883092438,0.0724947934907806,0.0406471766184876,1
"Fbxw11","Fbxw11","NM_001271347","Midbrain","15.5",6,0.07855,0.182,-0.10345,-0.10345,-0.10345,0,0.0260499996798168,0.343602469618167,-1,0.0203371891724191,0.0724947934907806,0.0406743783448382,1
"Pitx2","Pitx2","NM_001286942","Midbrain","16.5",7,0,0.14725,-0.14725,-0.14725,-0.14725,0,0.026211137364506,0.345727894074532,-1,0.0255944416743369,0.0881457934864108,0.0511888833486738,1
"Tfap2c","Tfap2c","NM_009335","Midbrain","0",8,0,1,-1,-1,-1,0,0.0262432020091781,0.346150830398223,-1,0.000500242850068443,0.00309406962805846,0.00199601295508322,0.105484241644803
"Mitf","Mitf","NM_001178049","Midbrain","16.5",7,0,0.340575,-0.340575,-0.34055,-0.3406,-4.99999999999945e-05,0.0262432020091781,0.346150830398223,-1,0.00304171097823634,0.0146546433130397,0.00775736800471779,0.339955885042071
"Tfap2c","Tfap2c","NM_001159696","Midbrain","0",8,1,9.81307786677359e-18,1,1,1,1.96261557335472e-17,0.0262675385974658,0.346471832775978,1,0.000500242850068443,0.00309406962805846,0.00199601295508322,0.105484241644803
"2210408F21Rik","2210408F21Rik","NR_040262","Midbrain","11.5",2,0,1,-1,-1,-1,0,0.0262865628648606,0.346722765034707,-1,0.006271147736946,0.0273055512036238,0.012542295473892,0.517927671201009
"Atf2","Atf2","NM_001025093","Midbrain","15.5",6,0.2503,0.388775,-0.138475,-0.13845,-0.1385,-4.9999999999939e-05,0.0262934413160891,0.346813492591648,-1,0.0308979969895626,0.101887703329415,0.0615900618433759,1
"Otud4","Otud4","NM_001081164","Midbrain","16.5",7,0.0388,0.348925,-0.310125,-0.3102,-0.31005,0.000149999999999928,0.0263090022041002,0.347018742480929,-1,0.00516668965489246,0.0232070054469507,0.0205836246517164,0.784901197636109
"Arhgef3","Arhgef3","NM_027871","Midbrain","15.5",6,0.30115,0.014,0.28715,0.28715,0.28715,1.04083408558608e-17,0.0263420184163389,0.347454230089455,1,0.00516549366484812,0.0232070054469507,0.0179420418284901,0.699044831492239
"Otud4","Otud4","NM_001256033","Midbrain","16.5",7,0.9612,0.651075,0.310125,0.3102,0.31005,-0.000149999999999983,0.0263427512872867,0.34746389674092,1,0.00516668965489246,0.0232070054469507,0.0205836246517164,0.784901197636109
"Mid1","Mid1","NM_001290506","Midbrain","0",8,0,0.424625,-0.424625,-0.42465,-0.4246,5.000000000005e-05,0.0263823863570536,0.347986687835844,-1,0.0103531422693814,0.0414941612670392,0.0255162927669217,0.939114153120549
"Cenpl","Cenpl","NM_001159930","Midbrain","14.5",5,0.9116,0.6435,0.2681,0.2681,0.2681,0,0.0264588421967166,0.34899514908912,1,0.0156019774172877,0.0581043536525028,0.0312039548345753,1
"Prom1","Prom1","NM_001163577","Midbrain","14.5",5,0.7157,0.611,0.1047,0.1047,0.1047,0,0.0264588421967166,0.34899514908912,1,1.14358795309311e-24,1.30855051532679e-21,2.28717590618621e-24,2.35699362545673e-20
"Dnm1l","Dnm1l","NM_001025947","Midbrain","15.5",6,0.79395,0.6613,0.13265,0.13265,0.13265,0,0.0266972718691602,0.352140063687539,1,0.0262664299008315,0.0899861150120552,0.052532859801663,1
"Iqsec1","Iqsec1","NM_001134384","Midbrain","16.5",7,0.2975,0.43165,-0.13415,-0.13415,-0.13415,-5.55111512312578e-17,0.0267071047968036,0.352269761125673,-1,0.00556904734876054,0.0246714501499655,0.0210294179817286,0.798942808650706
"Cbs","Cbs","NM_178224","Midbrain","11.5",2,0,1,-1,-1,-1,0,0.0267198363408823,0.352437691645491,-1,0.0157859862379823,0.0586464764701664,0.0315719724759646,1
"Wnt5a","Wnt5a","NM_009524","Midbrain","13.5",4,1,0.67745,0.32255,0.32255,0.32255,0,0.0267252899336506,0.352509625156681,1,0.00526992753150765,0.0235321544504493,0.0210608180798538,0.798942808650706
"Wnt5a","Wnt5a","NM_001256224","Midbrain","13.5",4,0,0.32255,-0.32255,-0.32255,-0.32255,0,0.0267384203128826,0.352682816357702,-1,0.00526992753150765,0.0235321544504493,0.0210608180798538,0.798942808650706
"Cxadr","Cxadr","NM_009988","Midbrain","0",8,0.2127,0.3708,-0.1581,-0.1581,-0.1581,0,0.026765861655765,0.353044770802996,-1,1.19961178642431e-05,0.000114866593022261,3.95398915342173e-05,0.0033955729729595
"Tmem255a","Tmem255a","NM_172930","Midbrain","13.5",4,0.07555,0.41445,-0.3389,-0.33875,-0.33905,-0.000299999999999967,0.0269694835972397,0.355730567456321,-1,0.000109317932335704,0.000804418289872216,0.000288567613196542,0.0190625865952978
"Zfp821","Zfp821","NM_001286393","Midbrain","16.5",7,0.4929,0.6037,-0.1108,-0.1108,-0.1108,0,0.0272667411941543,0.359651429094249,-1,3.18530949909854e-08,5.01002116060962e-07,6.34690272880216e-08,9.31052894231827e-06
"Osbp2","Osbp2","NM_152818","Midbrain","15.5",6,1,0.634,0.366,0.366,0.366,1.11022302462516e-16,0.0272729674034515,0.359733553505657,1,0.0148555646799618,0.0559160522534416,0.0323824272229845,1
"Tmem196","Tmem196","NM_001294146","Midbrain","10.5",1,0.49155,0,0.49155,0.49155,0.49155,0,0.0272831861167167,0.359868339500182,1,0.000123327304489631,0.000890468937225483,0.000246654608979263,0.0167226264161684
"Henmt1","Henmt1","NM_025723","Midbrain","11.5",2,0.06805,1,-0.93195,-0.93195,-0.93195,0,0.0273714535708547,0.361032597296785,-1,0.000732764314783295,0.00434438117715433,0.00292458826403601,0.148649245980817
"Dbndd2","Dbndd2","NM_001048227","Midbrain","13.5",4,0,0.19305,-0.19305,-0.19305,-0.19305,0,0.0273714535708547,0.361032597296785,-1,1.51913740094649e-06,1.73393812571872e-05,4.18869737045921e-06,0.000431656042477387
"Henmt1","Henmt1","NM_001078646","Midbrain","11.5",2,0.93195,0,0.93195,0.93195,0.93195,0,0.0274109166664798,0.361553120033147,1,0.000732764314783295,0.00434438117715433,0.00292458826403601,0.148649245980817
"Aqp4","Aqp4","NM_001308647","Midbrain","13.5",4,0,0.597025,-0.597025,-0.597,-0.59705,-4.99999999998835e-05,0.027525890654121,0.363069640055447,-1,0.010925031938138,0.0433309109019562,0.0218317751873127,0.8248654852701
"Asph","Asph","NM_001177854","Midbrain","15.5",6,0.1367,0.020975,0.115725,0.1158,0.11565,-0.000150000000000001,0.0275684270743941,0.363630700294764,1,3.59210696206275e-18,9.67121974433011e-16,7.16760810517361e-18,1.7379775508017e-14
"Lef1","Lef1","NM_001276402","Midbrain","14.5",5,0.8735,0.5485,0.325,0.325,0.325,0,0.0275960964789365,0.36399566289939,1,0.000774131420161618,0.00451362994914615,0.00262766911495438,0.135655508274404
"Skil","Skil","NM_001039090","Midbrain","14.5",5,0.81845,0.560625,0.257825,0.2578,0.25785,4.99999999998835e-05,0.0276959153898487,0.365312285729546,1,0.0165153241567333,0.0610586742046593,0.0329768627439826,1
"Grin1","Grin1","NM_001177656","Midbrain","15.5",6,0,0.28285,-0.28285,-0.28285,-0.28285,0,0.0277541754649683,0.366080742771284,-1,0.00828168453796089,0.0344593364820427,0.0237745478283408,0.881305155006834
"Iqsec1","Iqsec1","NM_001134383","Midbrain","16.5",7,0.7025,0.56835,0.13415,0.13415,0.13415,0,0.0279613981806802,0.368814034047857,1,0.00556904734876054,0.0246714501499655,0.0210294179817286,0.798942808650706
"Fgf13","Fgf13","NM_010200","Midbrain","11.5",2,0.5269,0.36345,0.16345,0.16345,0.16345,0,0.0280293064453696,0.36970975181145,1,1.7128329580172e-17,3.91981822442236e-15,3.42152016640236e-17,7.40885727529421e-14
"Ambra1","Ambra1","NM_001080754","Midbrain","15.5",6,0.64345,0.4115,0.23195,0.23195,0.23195,0,0.02823473510325,0.372419379260417,1,0.00563913099928456,0.0248470883666971,0.0225119961916142,0.84437457176621
"Map3k7","Map3k7","NM_009316","Midbrain","12.5",3,0.4672,0.26875,0.19845,0.19845,0.19845,0,0.0282355676276147,0.372430360351828,1,0.0011245184991277,0.00626908790561206,0.00793916961175534,0.345941588897939
"Slc15a2","Slc15a2","NM_021301","Midbrain","12.5",3,0.89795,0.23505,0.6629,0.6629,0.6629,0,0.0282504614712531,0.372626811849684,1,0.00564040306161204,0.0248470883666971,0.0225425908104878,0.844753450956131
"Slc15a2","Slc15a2","NM_001145899","Midbrain","12.5",3,0.10205,0.76495,-0.6629,-0.6629,-0.6629,0,0.028251670717166,0.372642761941323,-1,0.00564040306161204,0.0248470883666971,0.0225425908104878,0.844753450956131
"Ambra1","Ambra1","NM_172669","Midbrain","15.5",6,0.35655,0.5885,-0.23195,-0.23195,-0.23195,0,0.028251670717166,0.372642761941323,-1,0.00563913099928456,0.0248470883666971,0.0225119961916142,0.84437457176621
"Flt3l","Flt3l","NR_102725","Midbrain","11.5",2,0,0.334275,-0.334275,-0.3343,-0.33425,4.9999999999939e-05,0.0283040618322477,0.373333806730165,-1,0.00578019097644413,0.0252924800183411,0.022602003214971,0.846210569043672
"Fgfr2","Fgfr2","NM_201601","Midbrain","15.5",6,0.5197,0.29475,0.22495,0.22495,0.22495,0,0.028357881107336,0.374043689112535,1,0.00580542202787668,0.0253786214150827,0.0226690867108736,0.847951984815334
"Mum1l1","Mum1l1","NM_175541","Midbrain","13.5",4,0.1087,0.412875,-0.304175,-0.30415,-0.3042,-5.000000000005e-05,0.0283776146994347,0.374303977445083,-1,0.0227188527457974,0.0794986154568156,0.0454052639374043,1
"Rbfox2","Rbfox2","NM_001286417","Midbrain","15.5",6,0,0.110625,-0.110625,-0.11065,-0.1106,5.00000000000222e-05,0.0283776146994347,0.374303977445083,-1,2.82398493913164e-20,2.15422984440092e-17,5.4937178790135e-20,3.77427842661621e-16
"Lhx3","Lhx3","NM_001039653","Midbrain","12.5",3,0,0.570575,-0.570575,-0.5706,-0.57055,4.99999999999945e-05,0.0285872590664755,0.377069210579138,-1,0.00191114921288784,0.00982846061504232,0.0143900838732612,0.578706408597638
"Brd2","Brd2","NR_037970","Midbrain","15.5",6,0.43735,0.3257,0.11165,0.11165,0.11165,5.55111512312578e-17,0.0285872590664755,0.377069210579138,1,0.000653204771947259,0.0039132437712076,0.00130640954389452,0.0726741512448861
"Lhx3","Lhx3","NM_010711","Midbrain","12.5",3,1,0.429425,0.570575,0.5706,0.57055,-4.99999999999945e-05,0.0285918582044428,0.37712987373396,1,0.00191114921288784,0.00982846061504232,0.0143900838732612,0.578706408597638
"1700028E10Rik","1700028E10Rik","NR_045700","Midbrain","14.5",5,0.9036,0,0.9036,0.9036,0.9036,0,0.0286257262824831,0.377576597549657,1,0.00574481300803688,0.0251858325074567,0.0229704308846677,0.85611645956652
"1700028E10Rik","1700028E10Rik","NR_045699","Midbrain","14.5",5,0.0964,1,-0.9036,-0.9036,-0.9036,0,0.0286257262824831,0.377576597549657,-1,0.00574481300803688,0.0251858325074567,0.0229704308846677,0.85611645956652
"Nrg3","Nrg3","NM_001190188","Midbrain","11.5",2,0.70495,0,0.70495,0.70495,0.70495,0,0.0286363160131082,0.377716277305515,1,0.0172514072357084,0.0631677527342701,0.0345028144714169,1
"Numb","Numb","NM_010949","Midbrain","15.5",6,0.1187,0,0.1187,0.1187,0.1187,0,0.0286363160131082,0.377716277305515,1,0.0287575690888208,0.0964273946663245,0.0575151381776417,1
"Sept9","Sept9","NM_001113488","Midbrain","14.5",5,0.69285,0.5577,0.13515,0.13515,0.13515,0,0.0286552049219503,0.377965424169481,1,0.000543791531932143,0.00331857845553789,0.00108758306386429,0.0620907952270361
"Matn4","Matn4","NM_013592","Midbrain","10.5",1,0,1,-1,-1,-1,0,0.0286654620915105,0.378100717406928,-1,0.00576757536874006,0.0252614281939935,0.023069432592232,0.858431624238056
