"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","group","GeneFraction","BackgroundFraction","enrichment"
"GO:0048863","stem cell differentiation","42/1752","263/18346",0.159695817490494,1.67224855461222,3.56798382022389,0.000630087324316551,0.0139397010842161,0.0118282009540631,"Cdc42/Ednrb/Fn1/Folr1/Gatad2a/Gpm6a/Kat5/Mapk14/Mta3/Mtf2/Ociad1/Otud5/Pax6/Pum1/Pus7/Sema4a/Sema6d/Tcof1/Tgfbr2/Wnt7b/Acvr1/Ctnnb1/Pdgfra/Sema4c/Sh2b3/Fgfr1/Msi2/Nrp2/Rbpj/Sema6c/Stat3/Bcl2/Sema4f/Ezh2/Pitx2/Jarid2/Phactr4/Tead2/Zeb2/Radil/Sema4d/Sema3a",42,"Shared core",0.023972602739726,0.0143355499836477,1.67224855461222
"GO:0051057","positive regulation of small GTPase mediated signal transduction","19/1752","89/18346",0.213483146067416,2.23548047816941,3.79635265969719,0.000631787440518228,0.0139397010842161,0.0118282009540631,"Adcyap1r1/Arrb1/Bnip2/Camk2d/Crk/Dynlt1f/Igf1/Map4k4/Mapre2/Mcf2l/Net1/Rtn4/Src/Csf1/Arhgef3/Rasgrf1/Dynlt1c/Lpar1/Sema4d",19,"Shared core",0.0108447488584475,0.00485119372070206,2.23548047816941
"GO:0010821","regulation of mitochondrion organization","26/1752","139/18346",0.18705035971223,1.95869058178115,3.6865237061189,0.000636694118185979,0.0139537259557991,0.0118401014244129,"Adck1/Arrb2/Atp13a2/Cttn/Dnm1l/Fbxw7/Ghitm/Igf1/Mfn2/Opa1/Pde2a/Pla2g6/Plscr3/Prmt6/Psmd10/Rap1gds1/Rhot1/Spire1/Wdr35/Bcl2l1/Lmna/Mapt/Mpv17l/Ddhd1/Bcl2l11/Flcn",26,"Shared core",0.0148401826484018,0.00757658345143356,1.95869058178115
"GO:0030111","regulation of Wnt signaling pathway","48/1752","312/18346",0.153846153846154,1.61099402880225,3.53686592016337,0.000637178148944311,0.0139537259557991,0.0118401014244129,"Abl1/Amer2/Ankrd6/App/Dab2/Dab2ip/Folr1/Itga3/Jade1/Lef1/Mapk14/Mdk/Otud5/Ppm1b/Ptpru/Rapgef1/Rnf14/Spin1/Src/Sulf2/Tle4/Tsc2/Wnk1/Wnt5b/Zbed3/Axin1/Csnk1d/Ctnnb1/Gprc5b/Lats2/Xiap/Lzts2/Rbpj/Wnk2/Tmem237/Tle3/Tcf7l2/Fgfr3/Ctnnd1/Nfatc4/Mad2l2/Zeb2/Mdfi/Caprin2/Tpbg/Tsku/Ddit3/Cyld",48,"Shared core",0.0273972602739726,0.0170064319197645,1.61099402880225
"GO:0001838","embryonic epithelial tube formation","28/1752","154/18346",0.181818181818182,1.90390203403902,3.66009085858149,0.000645107262200566,0.0139709760954063,0.0118547386190362,"Abl1/Brd2/Brpf1/Dvl1/Folr1/Gatad2a/Lmo4/Map3k7/Nckap1/Opa1/Prkacb/Rarg/Sufu/Tsc2/Ctnnb1/Sema4c/Vasp/Lhx2/Tsc1/Mthfr/Sall4/Phactr4/Tead2/Zeb2/Enah/Tgif1/Glmn/Kat2a",28,"Shared core",0.0159817351598174,0.008394200370653,1.90390203403902
"GO:0008064","regulation of actin polymerization or depolymerization","28/1752","154/18346",0.181818181818182,1.90390203403902,3.66009085858149,0.000645107262200566,0.0139709760954063,0.0118547386190362,"Actr3/Add1/Add3/Baiap2/Bin1/Capzb/Cttn/Dlg1/Dmtn/Evl/Gsn/Lima1/Mkks/Mlst8/Myadm/Nckap1/Rdx/Tpm1/Fchsd2/Pak3/Vasp/Shroom2/Pecam1/Myo1c/Cyfip1/Slit2/Sptan1/Ssh2",28,"Shared core",0.0159817351598174,0.008394200370653,1.90390203403902
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","28/1752","154/18346",0.181818181818182,1.90390203403902,3.66009085858149,0.000645107262200566,0.0139709760954063,0.0118547386190362,"Araf/Atxn3/Bag6/Dab2/Dnajb2/Fbxw7/Fhit/Hipk2/Mapk9/Ogt/Prmt6/Psmd10/Sufu/Ube3a/Usp14/Wac/Axin1/Csnk1d/Tgfb1i1/Rad23a/Sirt2/Anks1/Tlk2/Xpo1/Glmn/Zfand2a/Atg7/Agbl4",28,"Shared core",0.0159817351598174,0.008394200370653,1.90390203403902
"GO:0010721","negative regulation of cell development","48/1752","313/18346",0.153354632587859,1.60584708302333,3.51278496061483,0.000684509737404298,0.0147503921788507,0.0125160935509758,"Actr3/Arhgef2/Atf5/Cdkl3/Ednrb/Epha7/Fbxw7/Hmgb3/Igf1/Irf1/Kifap3/Mbp/Mdk/Mfn2/Nf2/Pax6/Pias3/Ppp3ca/Ptprs/Rnf6/Rtn4/Rufy3/Sema4a/Sema6d/Trim46/Tsc2/Wnt7b/Zbtb46/Bcl11a/Ctnnb1/Fgf13/Sema4c/Socs1/Tmem176b/Lhx2/Nkx6-2/Sema6c/Sirt2/Kdm4a/Sema4f/Fgfr3/Lyn/Nfatc4/Slit2/Sema4d/Sema3a/Vegfa/Rc3h2",48,"Shared core",0.0273972602739726,0.0170609397143792,1.60584708302333
"GO:0044843","cell cycle G1/S phase transition","39/1752","240/18346",0.1625,1.70161244292237,3.55501969800211,0.00068612320068602,0.0147503921788507,0.0125160935509758,"Apbb1/Cables1/Camk2d/Camk2g/Cdk2/Crlf3/Dlg1/Dpf2/Eif4g1/Fhl1/Jade1/Nasp/Ppp2r3d/Ppp3ca/Rassf1/Rbl1/Rdx/Rps6kb1/Senp2/Smarcc2/Tcf19/Tcf3/Trex1/Wac/Zfp655/Acvr1/Lats2/Camk2b/Ctdsp2/Cacul1/Bcl2/Dpf3/Smarca2/Smarcb1/Ezh2/E2f3/Ppp2r5c/Tjp3/Ccne2",39,"Shared core",0.0222602739726027,0.0130818707075112,1.70161244292237
"GO:0001836","release of cytochrome c from mitochondria","15/1752","63/18346",0.238095238095238,2.49320504457491,3.85759259740875,0.000696550178702913,0.0149199014555015,0.0126599266056223,"Arrb2/Dnm1l/Ghitm/Igf1/Mapk9/Mfn2/Opa1/Pla2g6/Plscr3/Psmd10/Wdr35/Bcl2l1/Lmna/Bcl2/Bcl2l11",15,"Shared core",0.00856164383561644,0.00343399106072168,2.49320504457491
"GO:0070142","synaptic vesicle budding","6/1752","13/18346",0.461538461538462,4.83298208640674,4.49202394455133,0.000714212857201674,0.0151873741265095,0.0128868841625519,"Ap1s2/Ap3s1/Dnm1/Snap91/Dnm3/Picalm",6,"Shared core",0.00342465753424658,0.000708601329990189,4.83298208640674
"GO:1900244","positive regulation of synaptic vesicle endocytosis","6/1752","13/18346",0.461538461538462,4.83298208640674,4.49202394455133,0.000714212857201674,0.0151873741265095,0.0128868841625519,"Dnm1/Dnm1l/Snap91/Bcl2l1/Picalm/Ppp3cc",6,"Shared core",0.00342465753424658,0.000708601329990189,4.83298208640674
"GO:1901652","response to peptide","63/1752","440/18346",0.143181818181818,1.49932285180573,3.44475910331957,0.000727176478988819,0.0153686597332888,0.0130407097413151,"App/Arhgef2/Atp2a2/C2cd5/Cdk2/Comt/Crk/Ednrb/Eif2b4/Ghr/Igf1/Igf2/Irf1/Kat7/Lpin1/Map3k7/Mapk14/Mfn2/Nagk/Nr4a2/Ogt/Opa1/Pkm/Ppp3ca/Prkcz/Rap1gds1/Rbm4/Rps6kb1/Scap/Snx5/Sorbs1/Src/Srsf5/Tcf12/Tsc2/Zbed3/Bcar1/Cacnb1/Cited1/Ctnnb1/Sh2b2/Socs1/Ache/Ager/Cacna2d1/Cav2/Insig2/Rab13/Sort1/Stat3/Tsc1/Sgk1/Timeless/Plcd1/Ikbkb/Cd36/Inppl1/Myo1c/Cyfip1/Pomc/Pxn/Tyk2/Gnas",63,"Shared core",0.035958904109589,0.0239834296304372,1.49932285180573
"GO:1902882","regulation of response to oxidative stress","10/1752","33/18346",0.303030303030303,3.1731700567317,4.05995575540627,0.000728571954287747,0.0153686597332888,0.0130407097413151,"Adcyap1r1/Aifm2/Fut8/Ncoa7/Oxr1/Sesn1/Slc25a14/Tbc1d24/Tsc1/Cd36",10,"Shared core",0.00570776255707763,0.00179875722228279,3.1731700567317
"GO:0035148","tube formation","31/1752","178/18346",0.174157303370787,1.82368144271715,3.58811280534341,0.000730593979483314,0.0153686597332888,0.0130407097413151,"Abl1/Brd2/Brpf1/Dab2ip/Dvl1/Folr1/Gatad2a/Lmo4/Map3k7/Nckap1/Opa1/Prkacb/Rarg/Sufu/Tsc2/Ctnnb1/Sema4c/Vasp/Lhx2/Tsc1/Bcl2l11/Mthfr/Sall4/Phactr4/Tead2/Zeb2/Enah/Tgif1/Glmn/Vegfa/Kat2a",31,"Shared core",0.0176940639269406,0.00970238744140412,1.82368144271715
"GO:0001570","vasculogenesis","20/1752","97/18346",0.206185567010309,2.15906416231229,3.71898284887723,0.000736501904240888,0.0153826678860846,0.0130525960253367,"Brpf1/Ccm2/Fbxw7/Gjc1/Hdac7/Ntrk2/Rtn4/Tgfbr2/Wnt7b/Zfp950/Amot/Cited1/Ctnnb1/Angpt1/Cd34/Fgfr1/Pitx2/Tead2/Glmn/Spred1",20,"Shared core",0.0114155251141553,0.0052872560776191,2.15906416231229
"GO:0014033","neural crest cell differentiation","20/1752","97/18346",0.206185567010309,2.15906416231229,3.71898284887723,0.000736501904240888,0.0153826678860846,0.0130525960253367,"Cdc42/Ednrb/Fn1/Folr1/Otud5/Pax6/Sema4a/Sema6d/Tcof1/Acvr1/Sema4c/Nrp2/Sema6c/Sema4f/Pitx2/Phactr4/Zeb2/Radil/Sema4d/Sema3a",20,"Shared core",0.0114155251141553,0.0052872560776191,2.15906416231229
"GO:0051293","establishment of spindle localization","14/1752","57/18346",0.245614035087719,2.57193783545622,3.8621414992793,0.000746116057360911,0.0155282097186212,0.0131760920767991,"Arhgef2/Cenpa/Clasp1/Clasp2/Dctn1/Fbxw11/Gpsm1/Kat5/Map4/Nusap1/Pax6/Spire1/Zbed3/Pafah1b1",14,"Shared core",0.00799086757990868,0.0031069442930339,2.57193783545622
"GO:0007269","neurotransmitter secretion","30/1752","171/18346",0.175438596491228,1.8370984538973,3.57345034159742,0.000779669846365296,0.0161122617194293,0.0136716754749971,"Atp2a2/Cask/Dnm1l/Dvl1/Erc1/Git2/Ica1/Ntrk2/Prepl/Rhot1/Snap25/Snap91/Stx3/Syn2/Trim9/Bcl2l1/Cadps/Nrxn3/Rims2/Syn1/Synj1/Nrxn2/Rph3a/Sncaip/Vamp1/Syn3/Syt7/Brsk1/Cspg5/Sphk1",30,"Shared core",0.0171232876712329,0.00932083287910171,1.8370984538973
"GO:0099643","signal release from synapse","30/1752","171/18346",0.175438596491228,1.8370984538973,3.57345034159742,0.000779669846365296,0.0161122617194293,0.0136716754749971,"Atp2a2/Cask/Dnm1l/Dvl1/Erc1/Git2/Ica1/Ntrk2/Prepl/Rhot1/Snap25/Snap91/Stx3/Syn2/Trim9/Bcl2l1/Cadps/Nrxn3/Rims2/Syn1/Synj1/Nrxn2/Rph3a/Sncaip/Vamp1/Syn3/Syt7/Brsk1/Cspg5/Sphk1",30,"Shared core",0.0171232876712329,0.00932083287910171,1.8370984538973
"GO:0098727","maintenance of cell number","35/1752","210/18346",0.166666666666667,1.74524353120244,3.52929105076309,0.000793046797404837,0.0163311987858561,0.0138574493020214,"Dis3l2/Dpf2/Eif4enif1/Fancc/Gnl3/Igf1/Ing1/Ldb2/Med14/Med7/Miat/Mtf2/Ogt/Sin3a/Smc5/Srrt/Ss18/Stag2/Zfp322a/Arid4b/Med15/Fgfr1/Nfix/Rbpj/Sct/Stat3/Smarca2/Smarcb1/Ezh2/Tcf7l2/Fgfr3/Sall4/Nipbl/Suds3/Kat2a",35,"Shared core",0.0199771689497717,0.0114466368690723,1.74524353120244
"GO:0140238","presynaptic endocytosis","17/1752","77/18346",0.220779220779221,2.3118810413331,3.74828665466062,0.000801171560501864,0.0164408247852638,0.0139504698297178,"Ap2b1/Ap3s1/Bin1/Dnm1/Dnm1l/Pip5k1c/Scamp5/Sh3gl3/Snap91/Bcl2l1/Dnajc6/Synj1/Tbc1d24/Dnm3/Picalm/Syt7/Ppp3cc",17,"Shared core",0.00970319634703196,0.0041971001853265,2.3118810413331
"GO:0032886","regulation of microtubule-based process","40/1752","250/18346",0.16,1.67543378995434,3.49391117608252,0.00080594666523456,0.0164661122981366,0.0139719269457693,"Abl1/Arhgef2/Arhgef7/Atf5/Bicd2/Camsap1/Clasp1/Clasp2/Clip1/Dctn1/Eml4/Hap1/Map6/Mapre2/Mdm1/Mkks/Pde4dip/Psrc1/Rhot1/Tacc2/Trim46/Fgf13/Mapt/Pafah1b1/Tmem67/Trim36/Gas2l1/Efna5/Mark2/Sgk1/Hdac6/Tacc1/Camsap3/Rnf4/Xpo1/Phldb2/Tpx2/Kat2a/Slain2/Cyld",40,"Shared core",0.0228310502283105,0.0136269486536575,1.67543378995434
"GO:0007411","axon guidance","39/1752","242/18346",0.161157024793388,1.68754953017095,3.49844272511599,0.000808015052285455,0.0164661122981366,0.0139719269457693,"Ablim1/Ank3/Apbb1/Apbb2/App/Chn1/Cxcl12/Dvl1/Epha7/Ephb1/Etv1/Evl/Flrt3/Kif5a/Lmo4/Mapk8ip3/Neo1/Nptn/Nrcam/Pax6/Sema4a/Sema6d/Wnt7b/Sema4c/Vasp/Lhx2/Nrp2/Sema6c/Efna5/Tenm2/Ncam1/Sema4f/Cyfip1/Slit2/Enah/Usp33/Sema4d/Sema3a/Vegfa",39,"Shared core",0.0222602739726027,0.0131908862967404,1.68754953017095
"GO:0031398","positive regulation of protein ubiquitination","21/1752","105/18346",0.2,2.09429223744292,3.65387774687629,0.000836068467537199,0.0169788437230997,0.0144069929700182,"Aimp2/Arrb1/Arrdc4/Dnajb2/Fbxw7/Hspa5/Mapk9/Ndfip2/Phf23/Psmd10/Rassf1/Senp2/Ube3a/Wbp1l/Axin1/Ubqln1/Xiap/Angpt1/Nmi/Fgfr3/Sphk1",21,"Shared core",0.011986301369863,0.00572331843453614,2.09429223744292
"GO:0007005","mitochondrion organization","68/1752","486/18346",0.139917695473251,1.46514271755266,3.37686733663905,0.000861622539264228,0.0174374575273854,0.0147961387777099,"Adck1/Aifm1/Aifm2/Arrb2/Atf2/Atp13a2/Bcs1l/Chchd6/Chchd7/Cntnap2/Cttn/Dnm1l/Dynlt1f/Fbxw7/Gabpb1/Ghitm/Hap1/Igf1/Immt/Lpin1/Mapk9/Mef2a/Mfn2/Mrpl15/Mtfr1/Ndufs1/Ogt/Opa1/Pde2a/Pex5/Pla2g6/Plscr3/Prmt6/Psmd10/Pum2/Rap1gds1/Rhot1/Sh3glb1/Spire1/Surf1/Timm9/Tk2/Tspan4/Wdr35/Atg4c/Bcl2l1/Lmna/Mapt/Mpv17l/Cav2/Cxadr/Ddhd1/Mpv17/Stat3/Ttc19/Wdr45/Atg9a/Mtfr1l/Bcl2/Bcl2l11/Hdac6/Flcn/Dynlt1c/Fbxl4/Dctn6/Atg7/Kat2a/Lig3",68,"Shared core",0.0388127853881279,0.0264907881827101,1.46514271755266
"GO:0097485","neuron projection guidance","39/1752","243/18346",0.160493827160494,1.68060488189864,3.47035007662548,0.000875834632850409,0.0176641699663198,0.0149885102116668,"Ablim1/Ank3/Apbb1/Apbb2/App/Chn1/Cxcl12/Dvl1/Epha7/Ephb1/Etv1/Evl/Flrt3/Kif5a/Lmo4/Mapk8ip3/Neo1/Nptn/Nrcam/Pax6/Sema4a/Sema6d/Wnt7b/Sema4c/Vasp/Lhx2/Nrp2/Sema6c/Efna5/Tenm2/Ncam1/Sema4f/Cyfip1/Slit2/Enah/Usp33/Sema4d/Sema3a/Vegfa",39,"Shared core",0.0222602739726027,0.0132453940913551,1.68060488189864
"GO:0030832","regulation of actin filament length","28/1752","157/18346",0.178343949044586,1.86752174039496,3.54712218044306,0.000882257978144033,0.0176837679896172,0.0150051396470087,"Actr3/Add1/Add3/Baiap2/Bin1/Capzb/Cttn/Dlg1/Dmtn/Evl/Gsn/Lima1/Mkks/Mlst8/Myadm/Nckap1/Rdx/Tpm1/Fchsd2/Pak3/Vasp/Shroom2/Pecam1/Myo1c/Cyfip1/Slit2/Sptan1/Ssh2",28,"Shared core",0.0159817351598174,0.00855772375449689,1.86752174039496
"GO:2000641","regulation of early endosome to late endosome transport","7/1752","18/18346",0.388888888888889,4.07223490613902,4.23724425726002,0.000882832513368181,0.0176837679896172,0.0150051396470087,"Dab2/Nf2/Rdx/Sh3glb1/Snx12/Src/Mtmr2",7,"Shared core",0.00399543378995434,0.000981140303063338,4.07223490613902
"GO:0071333","cellular response to glucose stimulus","26/1752","142/18346",0.183098591549296,1.91730979484211,3.56555512896848,0.000887205243822391,0.0177109101224273,0.0150281704565834,"Arrb1/Igf1/Kat5/Map4k4/Myt1/Ncoa6/Ogt/Pih1d1/Pla2g6/Ppp3ca/Rab34/Rbm4/Sin3a/Tbc1d1/Zbtb20/Ager/Pde1c/Efna5/Aqp4/Rab11fip5/Smarcb1/Tunar/Tcf7l2/Hmgn3/Brsk2/Atg7",26,"Shared core",0.0148401826484018,0.00774010683527744,1.91730979484211
"GO:0018105","peptidyl-serine phosphorylation","45/1752","292/18346",0.154109589041096,1.61375258022143,3.43517133934588,0.000891629970268181,0.0177389026966236,0.0150519228879171,"App/Araf/Arrb1/Arrb2/Camk2d/Cdc7/Cdk2/Clk1/Dclk2/Dmtn/Eif4g1/Hipk2/Mapk14/Mapk7/Mapk9/Mark3/Mast2/Ntrk2/Ogt/Pnck/Prkacb/Prkcz/Rps6kb1/Vrk1/Wnk1/Axin1/Csnk1d/Lats2/Angpt1/Camk2b/Dclk1/Mark2/Sgk1/Bcl2/Hdac6/Tlk2/Ikbkb/Dock7/Dyrk1b/Mad2l2/Prkd2/Brsk1/Brsk2/Map3k12/Vegfa",45,"Shared core",0.0256849315068493,0.0159162760274719,1.61375258022143
"GO:0038066","p38MAPK cascade","14/1752","58/18346",0.241379310344828,2.52759407967249,3.78607508767544,0.000898368467401203,0.0178125828891137,0.015114442458304,"Atf2/Dab2ip/Dlg1/Gsn/Map3k7/Mapk14/Mink1/Pja2/Atf7/Ager/Fgfr3/Vegfa/Cyld/Sphk1",14,"Shared core",0.00799086757990868,0.00316145208764853,2.52759407967249
"GO:0072175","epithelial tube formation","29/1752","165/18346",0.175757575757576,1.84043863290439,3.52362321342133,0.000917429142068943,0.0181292647636452,0.015383155311459,"Abl1/Brd2/Brpf1/Dvl1/Folr1/Gatad2a/Lmo4/Map3k7/Nckap1/Opa1/Prkacb/Rarg/Sufu/Tsc2/Ctnnb1/Sema4c/Vasp/Lhx2/Tsc1/Mthfr/Sall4/Phactr4/Tead2/Zeb2/Enah/Tgif1/Glmn/Vegfa/Kat2a",29,"Shared core",0.0165525114155251,0.00899378611141393,1.84043863290439
"GO:0031647","regulation of protein stability","46/1752","301/18346",0.152823920265781,1.6002897495411,3.41205558980363,0.000941954963744526,0.0184829626996333,0.0156832772608918,"Apbb1/Apbb2/Apoa2/Aptx/Asph/Bag6/Dnlz/Dvl1/Fbxw11/Fbxw7/Gsn/Igf1/Lamp2/Mapk8ip3/Nckap1/Nf2/Otud5/Pex2/Rassf1/Rtn4/Senp2/Siah1b/Src/Tcf3/Trex1/Ubl4a/Usp19/Wiz/Zbed3/Zfp207/Gga3/Golga7/Lmna/Syvn1/Tsc1/Usp2/Rad23a/Ank2/Bcl2/Hdac6/Taf9b/Trim24/Ctnnd1/Usp33/Cryab/Kat2a",46,"Shared core",0.0262557077625571,0.0164068461790036,1.6002897495411
"GO:0002092","positive regulation of receptor internalization","10/1752","34/18346",0.294117647058824,3.07984152565136,3.94413870701169,0.00094477573860794,0.0184829626996333,0.0156832772608918,"App/Arrb1/Arrb2/Dab2/Ptpn5/Angpt1/Magi2/Tbc1d5/Vegfa/Pard3",10,"Shared core",0.00570776255707763,0.00185326501689742,3.07984152565136
"GO:0007026","negative regulation of microtubule depolymerization","10/1752","34/18346",0.294117647058824,3.07984152565136,3.94413870701169,0.00094477573860794,0.0184829626996333,0.0156832772608918,"Arhgef2/Camsap1/Clasp1/Clasp2/Eml4/Fgf13/Gas2l1/Hdac6/Camsap3/Tpx2",10,"Shared core",0.00570776255707763,0.00185326501689742,3.07984152565136
"GO:0045664","regulation of neuron differentiation","38/1752","236/18346",0.161016949152542,1.68608273353456,3.44685990422669,0.000951385510680536,0.018550437083668,0.0157405310404952,"Actr3/Apbb1/App/Arhgef2/Bin1/Bnip2/Cxcl12/Ednrb/Eif4enif1/Eif4g1/Hmg20b/Mapk8ip3/Nrep/Numb/Opa1/Pax6/Pbx1/Ptbp1/Rtn4/Sh3gl3/Sin3a/Spag9/Tcf12/Tcf3/Tcf4/Bcl11a/Ect2/Gprc5b/Mycl/Nkx2-2/Fgfr1/Fuom/Bcl2/Kdm4a/Tunar/Rnf112/Fgfr3/Tgif1",38,"Shared core",0.021689497716895,0.0128638395290527,1.68608273353456
"GO:0045927","positive regulation of growth","46/1752","302/18346",0.152317880794702,1.5949907768605,3.38764319643462,0.00101083796127012,0.0196443973334249,0.0166687849242556,"Cdc42/Celf1/Crk/Cxcl12/Dcx/Dlg1/Eif4g1/Fn1/Ghr/Igf1/Igf2/Mapk14/Mkks/Mlst8/Pex5/Psmd10/Pum2/Rps6kb1/Rufy3/Sh3glb1/Zfyve27/Bcl11a/Csf1/Mapt/Pafah1b1/Rims2/Sgip1/Zfp639/Brat1/Fgfr1/Islr2/Rbpj/Shtn1/Ybx3/Efna5/Sgk1/Bcl2/Ncam1/Picalm/Taf9b/Cyfip1/Acsl4/Nipbl/Sema4d/Vegfa/Sphk1",46,"Shared core",0.0262557077625571,0.0164613539736182,1.5949907768605
"GO:0046777","protein autophosphorylation","34/1752","205/18346",0.165853658536585,1.7367301481234,3.44671303942829,0.00101983045289856,0.0197537456371671,0.0167615698199169,"Abl1/Atp13a2/Camk2d/Camk2g/Camkk2/Clk1/Clk4/Dapk1/Ddr1/Epha7/Ephb1/Ephb4/Htatip2/Irak1/Mark3/Mink1/Src/Taok3/Vrk1/Pdgfra/Tnik/Trpm7/Camk2b/Clk2/Fgfr1/Wnk2/Aatk/Trim24/Ctnnd1/Lyn/Dyrk1b/Prkd2/Map3k12/Vegfa",34,"Shared core",0.0194063926940639,0.0111740978959991,1.7367301481234
"GO:0045666","positive regulation of neuron differentiation","22/1752","114/18346",0.192982456140351,2.02080829928703,3.55246516446505,0.00104930467757653,0.0202577932654496,0.0171892674155629,"Actr3/App/Arhgef2/Bnip2/Cxcl12/Eif4g1/Hmg20b/Mapk8ip3/Pax6/Sh3gl3/Sin3a/Spag9/Tcf12/Tcf3/Tcf4/Ect2/Gprc5b/Nkx2-2/Fgfr1/Kdm4a/Rnf112/Tgif1",22,"Shared core",0.0125570776255708,0.00621388858606781,2.02080829928703
"GO:0071331","cellular response to hexose stimulus","26/1752","144/18346",0.180555555555556,1.89068049213597,3.48653474511457,0.00109831985975885,0.0211345549407367,0.0179332226281937,"Arrb1/Igf1/Kat5/Map4k4/Myt1/Ncoa6/Ogt/Pih1d1/Pla2g6/Ppp3ca/Rab34/Rbm4/Sin3a/Tbc1d1/Zbtb20/Ager/Pde1c/Efna5/Aqp4/Rab11fip5/Smarcb1/Tunar/Tcf7l2/Hmgn3/Brsk2/Atg7",26,"Shared core",0.0148401826484018,0.0078491224245067,1.89068049213597
"GO:0060828","regulation of canonical Wnt signaling pathway","39/1752","246/18346",0.158536585365854,1.66010970041207,3.3868405201075,0.00111030868111343,0.0212954302269763,0.0180697295161598,"Amer2/Ankrd6/App/Dab2/Dab2ip/Folr1/Jade1/Mapk14/Mdk/Otud5/Ppm1b/Ptpru/Rapgef1/Rnf14/Src/Sulf2/Tle4/Wnk1/Wnt5b/Zbed3/Axin1/Csnk1d/Ctnnb1/Gprc5b/Lats2/Xiap/Lzts2/Rbpj/Wnk2/Tle3/Tcf7l2/Fgfr3/Ctnnd1/Mad2l2/Zeb2/Caprin2/Tpbg/Ddit3/Cyld",39,"Shared core",0.0222602739726027,0.013408917475199,1.66010970041207
"GO:0022037","metencephalon development","23/1752","122/18346",0.188524590163934,1.97412792873718,3.50771599417781,0.00113906062309185,0.0217757224655572,0.0184772700423368,"Abl1/Atf2/Cntnap2/Comt/Crk/Foxp2/Hap1/Hspa5/Mdk/Ogdh/Psap/Ptprs/Rora/Gabrb3/Sema4c/Zbtb18/Grin1/Nfix/Sez6/Bcl2/Ezh2/Atg7/Kat2a",23,"Shared core",0.0131278538812785,0.00664995094298485,1.97412792873718
"GO:0010823","negative regulation of mitochondrion organization","13/1752","53/18346",0.245283018867925,2.5684716119583,3.71554475099048,0.00115566435687658,0.0220214094497034,0.0186857418741733,"Adck1/Arrb2/Dnm1l/Ghitm/Igf1/Mfn2/Opa1/Psmd10/Bcl2l1/Lmna/Mapt/Mpv17l/Flcn",13,"Shared core",0.00742009132420091,0.00288891311457538,2.5684716119583
"GO:0098930","axonal transport","15/1752","66/18346",0.227272727272727,2.37987754254878,3.64900774148508,0.00116530163567827,0.0221331886724782,0.0187805894682129,"Ank3/Ap3s1/Fbxw11/Hap1/Kif1b/Kif5a/Map6/Mapk8ip3/Trim46/Kif1a/Pafah1b1/Hdac6/Spast/Madd/Agbl4",15,"Shared core",0.00856164383561644,0.00359751444456557,2.37987754254878
"GO:0045444","fat cell differentiation","40/1752","255/18346",0.156862745098039,1.64258214701406,3.35751394229386,0.00118877203570783,0.0225061389599009,0.019097047541371,"Ap1s2/Arl4a/Atat1/Atf2/Atf5/Bscl2/Cntnap2/Fam120b/Igf1/Lpin1/Mapk14/Mkks/Nr4a2/Nudt7/Rora/Senp2/Slc39a13/Tfap2b/Wnt5b/Aamdc/Axin1/Dlk1/Pdgfra/Sh2b2/Socs1/Tfe3/Sort1/Tgfb1i1/Ebf2/Sirt2/Hdac6/Itga6/Tcf7l2/Dlk2/Flcn/Nipbl/Carm1/Ddit3/Vegfa/Cebpb",40,"Shared core",0.0228310502283105,0.0138994876267306,1.64258214701406
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","33/1752","199/18346",0.165829145728643,1.73647346320644,3.394154345715,0.00120212804281805,0.022597439292767,0.0191745182617106,"Abi2/Actr3/Arap1/Arhgap24/Capzb/Cdc42/Cdk10/Dmtn/Dpysl3/Evl/Fnbp1l/Gpm6a/Hap1/Kctd17/Map4/Nckap1/Odf2/Rab11fip3/Rdx/Stau2/Zmynd8/Def8/Tmem67/Wasl/Arhgap44/Dnm3/Syne1/Cyfip1/Limk2/Slit2/Lpar1/Cln3/Cyld",33,"Shared core",0.0188356164383562,0.0108470511283113,1.73647346320644
"GO:0035020","regulation of Rac protein signal transduction","10/1752","35/18346",0.285714285714286,2.99184605348989,3.83251732191256,0.00121084146165362,0.022597439292767,0.0191745182617106,"Arhgap17/Arhgap24/Camk2d/Crk/Dynlt1f/Ogt/Rtn4/Arhgap44/Rasgrf1/Dynlt1c",10,"Shared core",0.00570776255707763,0.00190777281151205,2.99184605348989
"GO:1904262","negative regulation of TORC1 signaling","10/1752","35/18346",0.285714285714286,2.99184605348989,3.83251732191256,0.00121084146165362,0.022597439292767,0.0191745182617106,"Akt1s1/Alg13/Atxn3/Nprl3/Prkacb/Sesn1/Tsc2/Ube2w/Ube3a/Tsc1",10,"Shared core",0.00570776255707763,0.00190777281151205,2.99184605348989
