"gene_id","Forebrain","Hindbrain","Midbrain","membership"
"1500011B03Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1600012H06Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1600020E01Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1700020I14Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1700021K19Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1700086O06Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"1810032O08Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"2010111I01Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"2310022A10Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"2310035C23Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"2700097O09Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"2900079G21Rik",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"3110039I08Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"3110062M04Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"3830406C13Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"4833439L19Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"4930526I15Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"4931406C07Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"5430405H02Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"6030458C11Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"6430548M08Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"9330179D12Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"9430015G10Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"9930012K11Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"A330009N23Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"A730017C20Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"A930005H10Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abat",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abcc5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abhd14a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abhd4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abi1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abi2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Abl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ablim1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acbd5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acly",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acsl6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Actr3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Acvrl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adam11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adam15",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adck1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adcyap1r1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Add1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Add3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adgre5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Adk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aen",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Agap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Agap3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Agfg2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ahcyl2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"AI854517",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"AI987944",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aifm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aifm2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aimp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aip",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Airn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ak1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ak4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Akt1s1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Alg13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Alox5ap",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Amer2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Amigo2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ampd2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Anapc11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Angel2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ank3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ankrd10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ankrd11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ankrd27",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ankrd6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ankzf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap1b1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap1g2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap1s2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap2a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap2b1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap3s1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ap5s1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Apbb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Apbb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aph1a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aplp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Apoa2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"App",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Aptx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Araf",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arfgap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Arhgap12",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap17",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap21",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap24",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap33",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgap39",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgdib",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgef1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgef2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arhgef7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arl4a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Armc8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Armcx2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arnt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arrb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arrb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arrdc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Arvcf",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Asap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Asap2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Asb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Asph",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atat1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ate1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atf5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atg16l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atl2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp13a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp2a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp2c1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp5g1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp6v0a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp8a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp9a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atp9b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Atxn3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"AW551984",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Azi2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"B230354K17Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"B4galnt1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"B4galt4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bag6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Baiap2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Banp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bbip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"BC017643",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"BC068281",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bcas3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bcat1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bcat2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bcs1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bend5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bicd2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bnip2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Brd2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Brd3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Brpf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Bscl2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Btbd3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"C2cd5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"C330006A16Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"C8g",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Cables1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cacfd1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cadm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Calca",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camk2d",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camk2g",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camkk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camsap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camta1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Camta2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Caprin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Capzb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cars",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Casc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cask",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ccdc106",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ccdc159",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ccdc58",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ccdc9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ccm2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cd59a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cd83",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdc27",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdc42",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdc7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdh3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Cdk10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cdkl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Celf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Celf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Celf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Celf4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Celsr2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cenpa",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cenpk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chchd6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chchd7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chka",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chn1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chn2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chpt1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Chtop",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cklf",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clasp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clasp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clasrp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clcn3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Clcn4-2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cldnd1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clip2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clk1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clk4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clpx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Clta",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cnot4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cnot6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cnp",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Cntnap2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Comt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Copg1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cpsf7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Crem",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Crk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Crlf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cstf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cstf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ctf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ctnna2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ctps2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cttn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cuta",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Cxcl12",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"D3Ertd751e",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Daam1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dab2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dab2ip",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dach2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dapk1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dclk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dclre1c",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dctd",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dctn1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dctn2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dcun1d2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dcx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ddr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dedd",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Derl2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Dffa",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dguok",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dhrs4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dhx30",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dhx32",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dhx35",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Dhx57",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dido1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dis3l2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dlg1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dlgap4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dmtn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnaja1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnajb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnajb4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnajc24",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnajc5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnlz",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnm1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnmbp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dnmt3a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dpf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dph3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dpysl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dtna",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dtnb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dus2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dvl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dync1i2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dynlt1f",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Dzip3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"E130308A19Rik",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"E2f6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"E4f1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Ece2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Echdc2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ednrb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eef1d",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ehbp1l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ehmt1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ehmt2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif2b4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif4a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif4e2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif4enif1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif4g1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eif4g3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Elavl2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Elavl4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eldr",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Elf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Elmo2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Emc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eml1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eml4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eno2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eno3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Enoph1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Enox2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ensa",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Entpd5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Epb4.1l5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Epha7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ephb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ephb4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Epn2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eps15",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Eps15l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Erbb2ip",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Erc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Etv1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Evl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Exoc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
